Time,Seq,Tier,PDR,Hamming_Distance,Trust_Score,Kalman_State,Kalman_P,Innovation,Dynamic_Threshold,Alarm_Active,Sensor_Vel,Sensor_Accel,Kinematic_Drift,Spatial_Residual,Spatial_Alarm
5.198695659637451,73,1,1.0,1,1.0,0.004135125148267617,0.00019777597324291207,0.00042160499927789905,0.08628330365176738,0,12.575462341308594,4.577182769775391,0.0,0.0,0
5.293385028839111,74,1,1.0,0,1.0,0.004318784815914577,0.00019757232655829177,0.00036349100051632013,0.08625424832833231,0,12.99223804473877,4.4470534324646,0.0,0.0,0
5.320945739746094,75,1,1.0,1,1.0,0.004590955939501423,0.0001891917317994903,0.0006825037166096519,0.08508342761958279,0,13.103551864624023,3.702646255493164,0.0,0.0,0
5.420746803283691,76,1,1.0,1,1.0,0.004365954876988729,0.00019227247960187325,-0.0007454343880357065,0.08550826418421632,0,13.549883842468262,4.410456657409668,0.0,0.0,0
5.515100479125977,77,1,1.0,0,1.0,0.00450676525447724,0.0001934430507893479,0.0002469005745134355,0.08567136298555939,0,13.972161293029785,4.346759796142578,0.0,0.0,0
5.637615203857422,78,1,1.0,0,1.0,0.004828542885064845,0.0001973051020869236,0.0006519489904880486,0.08621616652485606,0,14.516793251037598,5.11337423324585,0.0,0.0,0
5.732327461242676,79,1,1.0,2,1.0,0.00487535176265744,0.00019592454064830173,-4.038638396275905e-05,0.0860202248270446,0,14.953436851501465,4.671262264251709,0.0,0.0,0
5.824854850769043,80,1,1.0,0,1.0,0.004885709367486188,0.00019460838025860187,-0.00012874187661831866,0.08583466200806784,0,15.37652587890625,5.246039390563965,0.0,0.0,0
5.939225196838379,81,1,1.0,2,1.0,0.004734679426512411,0.00019598725668864924,-0.0005691668850928517,0.08602909710264323,0,15.908751487731934,3.6532704830169678,0.0,0.0,0
5.972077369689941,82,1,1.0,2,1.0,0.004438814479223235,0.00018851013425543188,-0.000830503886667739,0.08499028748708914,0,16.060110092163086,4.32973051071167,0.0,0.0,0
5.984031677246094,83,1,1.0,1,1.0,0.004117217881672894,0.00018362526203326177,-0.0008891136589449181,0.08433160381916566,0,16.107694625854492,5.134695053100586,0.0,0.0,0
6.055184364318848,84,1,1.0,2,1.0,0.0038463848645296783,0.00018463274873909644,-0.0007969340902566568,0.08446620121460188,0,16.449800491333008,4.078706741333008,0.0,0.0,0
6.150946617126465,85,1,1.0,1,1.0,0.004033858688497094,0.00018704850117411421,0.00043769599269480796,0.08479158257108317,0,16.906248092651367,5.30658483505249,0.0,0.0,0
6.338879108428955,86,1,1.0,0,1.0,0.004067428998095301,0.00019750251920457347,-5.8253121651716776e-05,0.08624429530620459,0,17.796354293823242,5.802601337432861,0.0,0.0,0
6.375685691833496,87,1,1.0,1,1.0,0.004354142484608719,0.00018933751971598475,0.0007289056441592175,0.0851033892845953,0,17.969648361206055,4.952010154724121,0.0,0.0,0
6.459292411804199,88,1,1.0,0,1.0,0.00465529902784424,0.00018881875073469633,0.0007118157818084255,0.08503242193972065,0,18.378437042236328,3.822960138320923,0.0,0.0,0
6.477772235870361,89,1,1.0,2,1.0,0.004538266952345296,0.00018406725642560574,-0.00034186471222464026,0.08439057375676674,0,18.454513549804688,5.9842023849487305,0.0,0.0,0
6.509273529052734,90,1,1.0,1,1.0,0.004674398534753924,0.00018246339957315587,0.00033449315040039694,0.08417717828621296,0,18.61543846130371,5.206251621246338,0.0,0.0,0
6.617574214935303,91,1,1.0,1,1.0,0.004630677987587788,0.00018562786289668862,-0.0002552067793384072,0.0845997803267973,0,19.139739990234375,6.390692710876465,0.0,0.0,0
6.807162284851074,92,1,1.0,1,1.0,0.00445024719435335,0.0001949010282225039,-0.0006793727754642372,0.08587581802746268,0,20.07325553894043,4.581119537353516,0.0,0.0,0
7.013533115386963,93,1,1.0,0,1.0,0.00446025058057726,0.00020352451710326576,-0.00014764475138169877,0.08711578742677564,0,21.090805053710938,4.038304805755615,0.0,0.0,0
7.026710510253906,94,1,1.0,2,1.0,0.004721296109218143,0.0001898393598801858,0.0006767055754074436,0.08517221013382117,0,21.156845092773438,4.995828628540039,0.0,0.0,0
7.122193336486816,95,1,1.0,1,1.0,0.004543092342665495,0.00018926068100430757,-0.0005702184059123106,0.08509286657521652,0,21.634077072143555,5.3132147789001465,0.0,0.0,0
7.136045932769775,96,1,1.0,1,1.0,0.00425664926961258,0.00018391740348134165,-0.0007910794745374069,0.08437056684194424,0,21.693439483642578,5.777143955230713,0.0,0.0,0
7.154873847961426,97,1,1.0,1,1.0,0.004246360045783674,0.00018174194015792769,-4.205032309406373e-05,0.08408171350148068,0,21.781715393066406,4.145829677581787,0.0,0.0,0
7.364171028137207,98,1,1.0,0,1.0,0.0042606715543694815,0.0001907274165311004,-0.00010671091767378016,0.08529440578304295,0,22.828460693359375,4.6537299156188965,0.0,0.0,0
7.466891288757324,99,1,1.0,0,1.0,0.004299201556698925,0.00019002911326340162,3.382820270969415e-05,0.08519827587590745,0,23.33424949645996,5.462128639221191,0.0,0.0,0
7.486916542053223,100,1,1.0,0,1.0,0.004243064851812913,0.0001845295955938473,-0.0001658812667668626,0.08445239062165544,0,23.438901901245117,4.761624336242676,0.0,0.0,0
7.580219745635986,101,1,1.0,0,1.0,0.004227606866912107,0.00018541799491160265,-0.00010218335299539815,0.084571555972993,0,23.90252685546875,5.622452259063721,0.0,0.0,0
7.591914176940918,102,1,1.0,0,1.0,0.004181365062131646,0.0001821238724088326,-0.00013438789606155018,0.08413221096716075,0,23.96390151977539,4.376868724822998,0.0,0.0,0
7.622412204742432,103,1,1.0,2,1.0,0.004352168027272859,0.00018120865106881852,0.0004524685834232994,0.08401135615205743,0,24.117029190063477,5.423629283905029,0.0,0.0,0
7.634845733642578,104,1,1.0,1,1.0,0.0044676223117022735,0.00018025335775085797,0.0003117711301745948,0.08388576371380382,0,24.19205665588379,4.5045905113220215,0.0,0.0,0
7.745694160461426,105,1,1.0,1,1.0,0.004666751314682225,0.00018270827058588441,0.00046687711698433724,0.08420965403891421,0,24.74195671081543,5.142178058624268,0.0,0.0,0
7.829434871673584,106,1,1.0,0,1.0,0.004444188296878343,0.00018361961971012934,-0.0006716109593999679,0.08433085183151068,0,25.15659523010254,4.266089916229248,0.0,0.0,0
7.851210594177246,107,1,1.0,1,1.0,0.004463519761253287,0.00018166138685253786,3.887548494644743e-05,0.08407107469081111,0,25.250093460083008,4.479230880737305,0.0,0.0,0
7.8807854652404785,108,1,1.0,2,1.0,0.0041287991309302205,0.00018092319813942513,-0.000944751028462676,0.08397376856574632,0,25.395360946655273,5.658674716949463,0.0,0.0,0
